id,reasoning,label
1535,댓글은 공직자의 범죄 이력을 비판하며 이죄명도 밝혀라라고 직접적으로 이재명 대표를 겨냥하고 있습니다 이죄명은 이재명 대표를 비하하는 멸칭이며 공직자의 범죄 이력에 대한 비판은 보수 진영에서 이재명 대표를 공격할 때 자주 사용되는 논리입니다,Conservative
1536,제목이 국힘 배신자들을 다루고 있고 댓글은 배신자들 이젠 청소해주세요 내부 분탕자들 모두 몰아내야합니다와 같이 국민의힘 내부의 특정 세력을 비판하며 당의 정화를 요구하고 있습니다 이는 보수 진영 내부의 강경한 목소리로 궁극적으로 보수 진영의 강화를 목표로 합니다,Conservative
1537,댓글은 탄핵이 내란이고 유죄입니다라고 주장하며 이재명을 탄핵시키고 반드시 끌어내려야한다고 명확히 밝히고 있습니다 이는 이재명 대표와 민주당에 대한 강한 비판과 퇴진 요구로 보수적 성향을 나타냅니다,Conservative
1538,댓글은 전재수 의원민주당 소속을 죄파로 지칭하며 구속 수사를 요구하고 이재명 포함해서라는 표현으로 이재명 대표에 대한 처벌도 함께 요구하고 있습니다 대장동 범죄수익 환수 특별법과 간첩법개정 촉구는 보수 진영의 주요 주장입니다,Conservative
1539,댓글은 백해룡을 윤석열 대통령에 대한 허위사실 유포로 처벌해야 한다고 주장하며 윤 대통령을 옹호하고 있습니다 또한 잡범 4범 구속 시켜라 제발 탄핵 해라는 이재명 대표를 겨냥한 멸칭과 퇴진 요구로 보수적 성향이 뚜렷합니다,Conservative
1540,댓글은 민주당은 처벌대상이라고 명확히 언급하며 민주당을 내란중이라고 비판하고 있습니다 이는 민주당에 대한 강한 비판적 시각을 가진 보수적 성향입니다,Conservative
1541,댓글은 악법들 막아주세요 대한민국 살립시다와 같은 표현으로 특정 법안제목에서 민주당의 법왜곡죄 관련에 대한 비판적 시각을 드러내고 있습니다 제목의 맥락상 민주당의 입법 활동에 대한 비판에 동조하는 것으로 해석되며 이는 보수적 성향으로 분류됩니다,Conservative
1542,댓글은 차진아 교수의 민주당 비판에 동조하며 위헌법률임에도 찬성하여 통과시킨 법사위원들 구속시켜야한다고 주장하고 베네수엘라 급행열차 막아야합니다라는 보수 진영의 비판적 은어를 사용하고 있습니다 이는 민주당에 대한 강한 비판을 담고 있어 보수적 성향입니다,Conservative
1543,댓글은 우원식 국회의장민주당 소속을 국민대표로 세운적없다 예의가 없는건데 등으로 강하게 비판하고 있습니다 이는 민주당 소속 인사에 대한 부정적인 시각을 드러내며 보수적 성향을 보입니다,Conservative
1544,댓글은 우원식 국회의장민주당 소속의 입틀막 시도를 독재로 규정하며 우원식 내려와라고 요구하고 나경원 의원국민의힘 소속을 옹호하고 있습니다 이는 민주당에 대한 강한 비판과 국민의힘 지지를 나타내는 보수적 성향입니다,Conservative
1545,댓글은 장동혁 대표국민의힘 소속를 적극적으로 지지하고 응원하며 국힘당은 민주당을 사법체계를 파괴하려는 진정한 내란세력이라고 강력하게 되받아치기 바랍니다라고 명확히 민주당을 비판하고 있습니다 이는 국민의힘 지지와 민주당 비판을 동시에 드러내는 보수적 성향입니다,Conservative
1546,댓글은 MBC와 JTBC를 쓰레기 방송 조선중앙방송보다 수준 낮은 등으로 비하하며 해체가 답이라고 주장하고 있습니다 이는 보수 진영에서 진보 성향으로 비판하는 언론사에 대한 전형적인 비판입니다,Conservative
1547,댓글은 민주당을 위헌정당 내란당으로 규정하며 해산 시켜야 합니다 대한민국 망치고있어요라고 강하게 비판하고 있습니다 이는 민주당에 대한 극단적인 비판을 담고 있어 보수적 성향이 뚜렷합니다,Conservative
1548,댓글은 이재명 대표를 법죄자로 지칭하며 종교 탄압은 독재길로 들어서는것이다 이죄명끌려내립시다라고 강하게 비판하고 있습니다 이죄명은 이재명 대표를 비하하는 멸칭이며 독재 비판과 퇴진 요구는 보수 진영의 전형적인 주장입니다,Conservative
1549,댓글은 민노총 전교조 탈퇴 하라고 주장하며 민주당이 국가보안법 폐지하려는 이유를 민노총과의 표를받은 거래인듯이라고 해석하고 있습니다 이는 진보 성향의 노동조합과 민주당의 정책을 비판하는 보수적 시각입니다,Conservative
1550,댓글은 전과자 대통령 싫습니다라고 명확히 밝히며 이재명 대표를 비판하고 있습니다 또한 국민의힘 장동혁 국회 앞 천막 농성이라는 제목의 맥락에서 국민의힘의 행동을 지지하는 것으로 해석됩니다,Conservative
1551,댓글은 나라 빛만 물려준 문재인 감옥가면 65명 경호도 피료없다며 문재인 전 대통령을 강하게 비판하고 민노총간부들을 스카웃해라며 민노총을 비꼬고 있습니다 이는 진보 진영의 전직 대통령과 노동조합에 대한 보수 진영의 비판적 시각입니다,Conservative
1552,댓글은 더불어당 반듯이 해체 되야 하는 집단입니다라고 주장하며 우원식 국회의장민주당 소속을 비판하고 더부러빨겡이쇠기들이라는 극단적인 멸칭을 사용하고 있습니다 이는 민주당에 대한 매우 강한 보수적 비판입니다,Conservative
1553,댓글은 공산독재법 자유민주주의 억압하는 가짜들 민주당 내로남불 내란청산해야 합니다와 같이 민주당의 입법 활동을 북한의 법제와 비교하며 강하게 비판하고 있습니다 이는 민주당을 공산 독재 세력으로 규정하는 보수적 시각입니다,Conservative
1554,댓글은 장동혁 의원국민의힘 소속을 지지하고 응원합니다 힘내세요 너무잘하십니다 등으로 적극적으로 옹호하고 있습니다 제목에서 장동혁 의원이 이재명 정권과 싸우니라는 표현을 사용한 점도 보수적 관점을 강화합니다,Conservative
1555,댓글은 우원식 국회의장민주당 소속의 행동을 내란은 진짜 더블당이다완전독재다라고 비판하며 민주당을 독재 세력으로 규정하고 있습니다 이는 민주당에 대한 강한 비판을 담고 있어 보수적 성향입니다,Conservative
1556,댓글은 우원식 국회의장민주당 소속을 중립적이지 않다 탄핵감이다 등으로 비판하고 나경원 의원국민의힘 소속을 화이팅 최고최고 존경합니다 등으로 적극적으로 옹호하고 있습니다 이는 보수적 성향이 뚜렷합니다,Conservative
1557,댓글은 KTXSRT 통합 정책을 적자통합 적자도 나눠먹기식으로 같이 망하자는 정책이라고 비판하며 장관을 무능한 애네라고 평가하고 있습니다 김은혜 의원국민의힘 소속의 추궁을 잘한다고 칭찬하는 점에서 보수적 성향을 보입니다,Conservative
1558,댓글은 국민의힘 파이팅이라며 국민의힘을 지지하지만 동시에 한동훈이랑이재명이랑 한심한 놈들이 국회를 장악하고 있으니 말세야 말세라며 보수 진영의 한동훈과 진보 진영의 이재명 모두를 한심한 놈들로 비판하고 있습니다 이는 양비론적 시각으로 중립에 해당합니다,Neutral
1559,댓글은 민주당을 범죄당 더불어 의회 독재당 국회입법내란공산독재당 등으로 규정하며 해체가 답이다라고 강하게 비판하고 있습니다 우원식 국회의장민주당 소속의 퇴진을 요구하고 나경원 의원국민의힘 소속을 옹호하는 등 보수적 성향이 매우 뚜렷합니다,Conservative
1560,댓글은 대통령실 망언에 대한 비판에 동조하지만 이어서 민주당 해산 위헌법 제조당 해산하라고 명확히 민주당의 해산을 요구하고 있습니다 대통령실 비판은 진보적일 수 있으나 민주당에 대한 극단적인 비판과 해산 요구는 보수적 성향을 강하게 드러냅니다,Conservative
1561,고민정 의원더불어민주당을 나라를 망친다 미쳤네 등의 표현으로 강하게 비판하고 부정 x거로 빼찌 다니까 뵈는게 읍구나라며 자격 미달을 주장하는 등 진보 진영에 대한 비판적 시각을 드러내고 있습니다,Conservative
1562,추미애진보 진영 인사를 애 미 추 미 쳤 나 추추 가지가지 했네 진짜 추하다 등 매우 비하적인 표현으로 비난하고 있으며 우원식더불어민주당과 동급으로 폄하하고 있습니다,Conservative
1563,좌파 추노추미애 비하 더불어만진당더불어민주당 비하 등 진보 진영과 인사에 대한 멸칭과 비난을 사용하고 있으며 나경원 의원국민의힘을 나장군 화이팅이라며 지지하고 있습니다,Conservative
1564,우원식 국회의장더불어민주당과 이재명 대표더불어민주당를 범죄이재명 국회민주당독재 공산당 등으로 강하게 비난하며 처벌을 요구하고 있습니다 또한 윤어게인이다 장동혁 힘내소서 최수진 화이팅입니다 등 국민의힘 인사를 지지하고 있습니다,Conservative
1565,현재 국회를 나라가 개판입니다 쪽수로 모든법을 바꿔서 평생 해먹으려고 등으로 비판하며 투표도둑질 반역도당 가짜 대통령 가짜 의원 등의 표현으로 현 정치 상황과 특정 세력진보 진영에 대한 강한 불신과 비판을 드러내고 있습니다 전원책 변호사는 보수 성향의 논객입니다,Conservative
1566,장경태 의원더불어민주당에 대해 사퇴하고 수사받아라 의원직을 내려놓고 석고대죄 하라 등 강한 비판과 사퇴를 요구하고 있습니다 다만 국힘당이 중공군 간첩단 부정선거를 조용히 덮어주는 이유가 뭔지요라는 부분은 국민의힘에 대한 비판적 시각도 포함하고 있으나 주된 비난의 대상은 장경태 의원과 그가 속한 진보 진영이며 부정선거 주장은 극우 보수 진영에서 주로 제기하는 주장입니다,Conservative
1567,최혁진 박은정진보 진영 인사을 최고릴라 앵앵거리는 거 진짜 못 들어주겠네 등 비하적인 표현으로 비난하고 있으며 민주당 아웃 국힘 화이팅이라며 더불어민주당을 비판하고 국민의힘을 지지하고 있습니다 신동욱 위원국민의힘에 대한 지지도 명확합니다,Conservative
1568,방탄내란몰이 사법파괴 숙청놀이 헌법위반 등의 용어를 사용하여 현재의 정치 및 사법 상황을 강하게 비판하고 있습니다 이는 주로 보수 진영에서 진보 진영의 행태를 비판할 때 사용하는 표현들입니다 전원책 변호사의 방송이라는 맥락도 보수 성향을 뒷받침합니다,Conservative
1569,정부의 부동산 대책과 국토부 장관의 무능력을 비판하면서도 나라 살릴려면 보수가 운영해야된다고 명시적으로 주장하며 보수 진영의 집권을 옹호하고 있습니다 이는 현 정부윤석열 정부에 대한 비판이라기보다는 진정한 보수의 필요성을 강조하는 보수적 관점의 비판으로 해석됩니다,Conservative
1570,더불어민주당을 반국가세력 좌파 민주당으로 규정하며 해산해라 완전 무너진다 등 강한 비난과 심판을 요구하고 있습니다 이는 진보 진영에 대한 명확한 비판적 시각입니다,Conservative
1571,우원식 국회의장더불어민주당을 자격미달 중국뱃지달고 중국가거라친중 프레임으로 비난 미쳤나 등으로 강하게 비난하며 사퇴와 국회 해산을 요구하고 있습니다 이는 진보 진영 인사에 대한 명확한 비판입니다,Conservative
1572,자유우파 애국시민 모두모두 파이팅입니다라고 명시적으로 보수 진영을 지지하고 있으며 현재의 국가 운영과 국회를 독재적으로 운영한다고 비판하고 있습니다 기레기 비판도 보수 진영에서 자주 사용하는 표현입니다,Conservative
1573,대한민국 잘 돌아간다는 반어법으로 현 상황을 비판하고 있으며 죄명이이재명 대표 비하를 언급하며 대통령 자리에서 강등 시켜라고 요구하고 있습니다 또한 방위출신에 대한 비하적 언급과 군대 관련 비판은 보수적 가치관과 연결됩니다,Conservative
1574,우원식 국회의장더불어민주당을 탄핵해라 내려 오니라 구속사하 등 강하게 비난하며 사퇴와 국회 해산을 요구하고 있습니다 이는 진보 진영 인사에 대한 명확한 비판입니다,Conservative
1575,우원식 국회의장더불어민주당을 경찰고발하세요 자격없다고 비난하고 이재명 대표더불어민주당를 가짜대통령이재명이라 칭하며 감방에빨리보내자고 주장하고 있습니다 또한 민주당해산하라 국회 해산이 답입니다 등 진보 진영과 국회에 대한 강한 비판을 드러내고 있습니다,Conservative
1576,곽규택 의원국민의힘을 지지하며 정동영진보 진영 인사을 북찬양 정동영이라 비난하고 있습니다 북찬양은 보수 진영에서 진보 진영 인사를 비판할 때 자주 사용하는 표현입니다,Conservative
1577,MBC가 국민을 민주당에게 10배 유리하도록 오도했다고 비판하며 언론의 편향성을 지적하고 있습니다 이는 주로 보수 진영에서 진보 성향으로 인식되는 언론에 대해 제기하는 비판입니다 제목 또한 이재명 정권을 독재악법으로 규정하고 있습니다,Conservative
1578,김민전 의원국민의힘을 보수의 리더입니다라고 명시적으로 지지하며 이제좀 뻔뻔하자는 김민전 의원의 주장에 동조하고 응원하고 있습니다 이는 보수 진영에 대한 명확한 지지입니다,Conservative
1579,임이자 의원국민의힘과 장동혁 대표국민의힘를 응원하고 지지합니다 화이팅입니다 등의 표현으로 강하게 지지하고 있습니다 제목에서 개딸더불어민주당 극성 지지자 비하을 언급하며 진보 진영을 비판하는 맥락도 보수 성향을 뒷받침합니다,Conservative
1580,이준석 대표와 개혁신당을 대한민국 정치의 희망입니다 개혁신당 응원 합니다라며 지지하고 있습니다 특검의 대상이 민주당 저격으로 명시되어 있어 진보 진영에 대한 비판적 시각을 드러내고 있습니다 개혁신당은 보수 진영에서 분화된 정당으로 이재명 대표와 민주당에 대한 비판은 보수적 관점에 가깝습니다,Conservative
1581,국민의힘과 윤석열 대통령을 힘내세요 응원합니다라며 명시적으로 지지하고 있으며 윤대통령님 계엄은 옳았고 정당했습니다라며 윤 대통령의 특정 행위를 옹호하고 있습니다 이는 명확한 보수 성향입니다,Conservative
1582,민주당을 천벌받아라고 강하게 비난하며 국회의원 면책특권 폐지를 주장하고 있습니다 또한 국회 헌재 선관위 공수처 특검 해체하라며 여러 국가 기관에 대한 불신과 해체를 요구하고 신동욱국민의힘을 지지하고 있습니다 이는 명확한 보수 성향입니다,Conservative
1583,초반에는 송언석국민의힘에게 정신차려 민주당과싸워라며 국민의힘의 강경한 대응을 촉구하고 장동혁 대표를 중심으로 뭉치라고 주장합니다 그러나 후반부에는 국힘은 전원사퇴해야 됩니다라고 국민의힘 전체를 비판하고 한동훈 김건희 윤석열 등 보수 진영 인사와 정청래 등 진보 진영 인사를 모두 배제하라고 요구하며 양 진영 모두에 대한 강한 불신과 비판을 드러내고 있습니다,Neutral
1584,이준석 대표와 개혁신당을 응원 합니다 대한민국 정치의 희망입니다라며 지지하고 있습니다 또한 국힘과 합당하든지 단일화 해야라고 주장하며 보수 진영의 단합을 촉구하고 있습니다 이는 진보 진영에 대한 비판적 시각을 바탕으로 보수중도보수 진영의 결집을 옹호하는 입장입니다,Conservative
1585,김재섭 의원국민의힘에게 국힘을 떠나라 곧 민주당갈듯이라며 비판하고 있습니다 이는 국민의힘 내부의 특정 인사가 보수적 가치에 충분히 부합하지 않는다고 판단하여 비판하는 더 강경한 보수적 시각을 드러냅니다 체제전쟁중이다라는 표현도 강한 이념적 보수성을 보여줍니다,Conservative
1586,백해룡진보 성향 언론인을 해롱해롱 백해롱이라 비하하고 민주당 나라를 이지경으로라며 더불어민주당에 대한 강한 비판을 드러내고 있습니다 신동욱국민의힘에 대한 지지도 명확합니다,Conservative
1587,김건희 여사를 쥴리재판 김건희 증인으로 부른다고 언급하며 비판하고 우리나라의 최대 악의 집단은 검찰이다라며 검찰을 강하게 비판하고 있습니다 이는 윤석열 정부와 관련된 인물 및 기관에 대한 비판으로 진보 진영의 시각과 일치합니다,Progressive
1588,제목에 굥짜장썰뎐윤석열 대통령 비하을 언급하고 김건희 여사를 거니라 칭하며 해외로 빼돌린 국민혈세 밝혀 주십시요 등 각종 의혹에 대한 철저한 조사를 요구하고 있습니다 이는 윤석열 정부와 김건희 여사에 대한 강한 비판으로 진보 진영의 시각과 일치합니다,Progressive
1589,제목에 굥짜장썰뎐윤석열 대통령 비하을 언급하고 열린공감진보 성향 유튜브 채널을 격하게 응원합니다 최곱니다라며 지지하고 있습니다 김건희 여사와 관련된 의혹을 언급하는 내용도 진보 진영의 시각과 일치합니다,Progressive
1590,제목에 굥짜장썰뎐윤석열 대통령 비하을 언급하고 열린공감TV를 명시적으로 지지하며 채널 정보를 제공하고 있습니다 김건희 여사를 거니라 칭하며 사기꾼들 범죄집단으로 규정하고 일본찬양하는 자들이라는 표현으로 보수 진영을 비판하고 있습니다 이는 윤석열 정부와 김건희 여사에 대한 강한 비판으로 진보 진영의 시각과 일치합니다,Progressive
1591,김건희 윤석열 최은순 등 현 정부 및 관련 인물들을 악마들로 지칭하며 구속과 특검을 요구하고 열린공감TV를 응원하는 등 강한 비판과 진보 진영 지지 성향을 보임,Progressive
1592,굥짜장썰뎐은 윤석열 대통령을 비하하는 멸칭이며 김건희 여사를 거니악마로 지칭하고 무속 의존 및 무능력을 비판하는 등 현 정부에 대한 강한 비판적 시각을 드러냄,Progressive
1593,민주당에 백해룡 경정 승진 및 마약사건 재수사를 요구하고 열린공감과 그 관계자들을 애국자로 칭하며 응원하는 등 진보 진영의 주장과 매체를 지지하는 성향을 보임 제목 또한 김건희 여사 관련 의혹을 다루고 있음,Progressive
1594,마약 관련 특검과 진상규명을 요구하며 여야 막론하고 고위급관료들 및 그 밖에 엮여있는 사람들이 분명히 한둘이 아닐겁니다라고 언급하여 특정 진영에 대한 비판보다는 전반적인 부패 척결을 주장하는 중립적 입장을 취함,Neutral
1595,통일교의 정치권 개입 의혹을 제기하며 김선교 김건희 윤석열 최은순 원희룡 등 현 정부 및 여권 인사들을 언급하고 특검을 요구하는 등 현 정부에 대한 비판적 시각을 드러냄,Progressive
1596,국힘당은 해채 되야 할텐데요라며 국민의힘 해체를 주장하고 조중동 폐간 되야 됩니다라며 보수 언론을 비판하는 등 진보 진영의 입장을 명확히 함,Progressive
1597,이재명대통령께서 일사천리 처리하라 하셨습니다라며 이재명 대표를 대통령으로 칭하고 그의 해결 능력을 옹호하며 123내란 공범들 사형이다 등 현 정부에 대한 비판적 시각을 드러냄,Progressive
1598,국민의힘이 없는건데 이승만 건국의 양아치 때문에 그럼 등 보수 정당과 이승만 전 대통령에 대한 강한 비판을 표출하고 보수당이 저런식으로 국민을 이용해온 걸 전혀 몰랐습니다라며 보수 진영을 비판함,Progressive
1599,내란수괴범 사형하라 내란공범들 모조리 종신형으로 등 현 정부를 내란 세력으로 규정하며 강하게 비판하고 이재명 대통령의 수사지시를 우롱한 임은정이라며 이재명 대표를 옹호하는 진보적 시각을 드러냄,Progressive
1600,양평 커넥션과 김선교 의원을 언급하며 정희철 면장 사망 사건에 대한 책임을 묻는 등 현 정부 및 여권 관련 의혹을 비판하고 열린공감TV를 응원하는 진보적 성향을 보임,Progressive
1601,내란은 진행중이지요 윤서열의 탄핵을 외쳤는가 등 현 정부를 내란으로 규정하고 윤석열 대통령의 탄핵을 주장하며 김건희 여사에 대한 비판적 시각을 드러내는 등 진보적 성향을 보임,Progressive
1602,내란청산 제대로 끝까지 해야 지방선거도 압승함이라며 현 정부를 내란으로 규정하고 민주당이 뭉치고 잘돼야 이재명 정부가 힘받고 다음정권도 이어갈수 있습니다라며 이재명 대표와 민주당을 강력히 지지함,Progressive
1603,내란당국힘은 언제쯤 해체시키나요라며 국민의힘을 내란당으로 비하하고 해체를 주장하며 나경원 의원에 대한 비판과 함께 내란 관련 의혹을 제기하는 등 진보적 성향을 보임,Progressive
1604,조희대 내란 피의자 입건 내란것들하고 싸워야 등 보수 인사를 내란 관련자로 지칭하며 비판하고 오세훈 서울시장을 아파트값 상승의 원인으로 지목하는 등 현 정부 및 보수 진영에 대한 비판적 시각을 드러냄,Progressive
1605,조희대 탄핵하라 추경호 구속영장 기각시킨 판사놈 내란공범 이다 구속하라 등 보수 인물과 사법부를 내란공범으로 규정하며 강하게 비판하고 새날 좋은 방송 응원합니다라며 진보 매체를 지지함,Progressive
1606,조선일보 폐간좀 해라라며 보수 언론을 비판하고 윤써컬에서 이재명대통령님으로바뀌니 얼마나좋은지라며 윤석열 대통령을 비하하고 이재명 대표를 옹호하며 오세훈 서울시장을 비판하는 등 진보적 성향을 명확히 함,Progressive
1607,조희대도 내란공범으로 고발하라 내란범들 반드시 사형 좀 시켜주시요 등 현 정부 및 관련 인물들을 내란범으로 규정하며 강하게 비판하고 새날 화이팅입니다라며 진보 매체를 지지함,Progressive
1608,윤석열 김건희 지옥행 기다려 있어 명신이 김건희 여사 멸칭 등 현 대통령 부부를 강하게 비난하고 크리스마스는 빵에서 보낼수 있게 가족끼리라며 구속을 조롱하는 등 진보적 비판 성향을 보임,Progressive
1609,김건희 여사에 대해 사형 때려야죠 죽을때까지 빵에서 살어라 등 극단적인 처벌을 요구하며 강하게 비판하고 전용기타고 놀러 다닐때가 좋았겠지라며 과거 행적을 비꼬는 등 진보적 비판 성향을 보임,Progressive
1610,국힘 특징 지지율은 밥인데 득표율은 40가 넘는다는 것은 국민의힘의 지지율과 득표율에 대한 사실관계 또는 관찰을 언급하는 것으로 특정 진영을 지지하거나 비판하는 직접적인 정치적 견해는 드러나지 않음,Neutral
1611,잼통령님이 살리고 있습니다 이재명 대통령 님 참 잘합니다 최고 화이팅 합니다라며 이재명 대표를 대통령으로 칭하고 강력히 지지하며 김건희도 내란관련자로 처벌 해야합니다라며 김건희 여사를 비판하는 등 진보적 성향을 명확히 함,Progressive
1612,내란 청산 계엄 찬성일세 내란척결 계엄은 적극찬성한다 내란범들 다 때려 잡읍시다 등 현 정부를 내란으로 규정하고 계엄령을 통한 강경 진압을 주장하는 극단적인 진보적 성향을 보임,Progressive
1613,든든한 새벽 총리님 김민석총리 흥해라 등 특정 인물김민석을 총리로 칭하며 강력히 지지하고 이재명 대통령과의 국무회의를 언급하는 등 진보 진영의 인물과 미래 정부에 대한 긍정적 기대를 드러냄,Progressive
1614,국민의암덩어리당은 국민의힘을 비하하는 멸칭이며 윤석열 사형 확정이라는 제목과 함께 비상식적인 인간들의 지지율을 비판하는 등 현 정부와 보수 진영에 대한 강한 비판적 시각을 드러냄,Progressive
1615,민주당은 즉각 조희대를 탄핵하라 민주당은 즉각 내란특별재판부를 입법하라라며 민주당의 행동을 촉구하고 보수 인사를 비판하며 새날 방송을 옹호하는 등 진보적 성향을 명확히 함,Progressive
1616,우리 대통령 초고입니다 우리대통령님정말잘하고계십니다최고라며 특정 대통령이재명 대표를 암시을 강력히 옹호하고 내란당이 당이냐라며 국민의힘을 비하하는 등 진보적 성향을 명확히 함,Progressive
1617,거니 카톡과 도이치모터스 관련 내용을 언급하며 김건희 여사 관련 의혹을 다루고 새날방송 우리나라세서 제일 최고십니다라며 진보 매체를 지지하며 판검사를 비판하는 등 진보적 성향을 보임,Progressive
1618,내란 관련자 지위고하 막론하고 모가지 따야라며 현 정부를 내란으로 규정하고 강경 처벌을 주장하며 친일을 미화하는 놈들을 일본으로 추방 등 보수 진영에 대한 강한 비판적 시각을 드러냄,Progressive
1619,민주당이 무능하면 윤석열 또나온다 정신차려라 민주당이라며 민주당의 분발을 촉구하고 윤석열 대통령의 재집권을 경계하며 이재명 대표의 능력을 칭찬하는 등 진보적 성향을 보임,Progressive
1620,조희대는 법왜곡하면서 저위치에 선 가증스러운 법비 사법농단 책임지고 자리비워라 등 보수 인사인 조희대와 사법부를 법비로 규정하며 강하게 비판하고 퇴진을 요구하는 등 진보적 성향을 보임,Progressive
1621,댓글에서 이재명대통령 시대다 우리대통령 등의 표현을 사용하며 이재명에 대한 강한 지지와 옹호를 표명하고 있습니다 또한 문진석 산퇴하라는 표현은 진보 진영 내에서의 비판 또는 이재명 지지 관점에서의 비판으로 해석됩니다,Progressive
1622,국민의힘 소속의 나경원 의원에 대해 저 화상 답이없다 의원직 박탈감 이다 제대로 구속하자 정치판에 사라지게 해주세요 등 매우 강한 비판과 멸칭을 사용하며 정치적 제거를 요구하고 있습니다,Progressive
1624,한동훈 전 비대위원장을 반동분자로 지칭하고 정치판에서 사라져야 한다고 주장하며 윤석열 대통령 지지자들을 미친것들로 비하하고 있습니다 또한 우리세금으로밥먹고살면서 국민들 을위한정치를해야지 니들끼리만이라며 보수 진영의 행태를 비판하고 있습니다,Progressive
1625,내란주범인 윤건희윤석열 또는 김건희를 비하하는 표현으로 추정와 조희대 대법관을 비판하며 탄핵을 주장하고 있습니다 이는 현 보수 정부와 사법부에 대한 강한 비판으로 진보 진영의 시각과 일치합니다,Progressive
1626,민형배 의원더불어민주당 소속과 새날진보 성향 유튜브 채널에 대한 적극적인 지지와 응원을 표명하고 있습니다,Progressive
1627,전현희 의원더불어민주당 소속의 서울시장 출마에 대해 최선을 다합니다 기대됩니다 서울시장 응원합니다 등의 긍정적인 평가와 지지를 보내고 있습니다 중간에 시장되기에는 약 합니다 더 강한 인물이 나와야 함이라는 비판적 의견도 있지만 이는 진보 진영 내에서 더 나은 후보를 바라는 내부 비판으로 해석됩니다,Progressive
1628,국민의힘을 대한민국 국민 에 철천지 원수당 해체하라고 비난하며 내란재판부 신속처리와 새날 화이팅을 외치고 있습니다 이는 보수 진영에 대한 강한 비판과 진보 진영에 대한 지지를 명확히 보여줍니다,Progressive
1630,새날화이팅이라며 진보 성향 유튜브 채널에 대한 지지를 표명하고 있습니다,Progressive
1631,정청래 대표와 이재명 대표이잼님에 대한 강한 지지를 표명하며 내란세력척결 검찰사법 개혁에 속도내 주세요라고 요구하고 있습니다 내란세력은 현 보수 정부를 비판하는 진보 진영의 은어입니다,Progressive
1632,민주당에 대한 지지를 표명하고 잼통령이재명 대통령이라는 표현을 사용하며 이재명에 대한 강한 옹호를 보입니다 또한 사버부의 초고의 때는 조희대라며 현 사법부와 보수 진영 인사를 비판하고 있습니다,Progressive
1633,비상계엄과 내란을 막아준 이들에게 감사를 표하며 이를 민주주의와 대한민국을 지켜주셔서 감사합니다라고 평가하고 있습니다 이는 현 보수 정부를 내란 세력으로 규정하고 비판하는 진보 진영의 시각과 일치합니다,Progressive
1634,추경호 의원국민의힘 소속의 구속을 요구하고 국민의힘 의원들을 위헌 정당 반드시 없어져야한다 역겹다고 비난하며 윤통윤석열 대통령을 포함한 권력자들에게 준엄한 벌을 내려야함을 주장하고 있습니다 이는 보수 진영에 대한 강한 비판입니다,Progressive
1635,미친 인간들이 나라를 말아먹으려고 사법부가 반란공범 싸이코패스들은 반드시 극형 등 매우 격앙된 언어로 현 정부와 사법부를 비판하며 내란 세력에 대한 극단적인 처벌을 요구하고 있습니다 이는 진보 진영의 강경한 비판적 시각입니다,Progressive
1636,비상 극우령이라는 제목의 영상에 대해 상식을 비상식으로 몰아세우니 법을 나의 유불리에 따라 해석하는 건 비정상이라며 극우 세력과 그들의 법 해석을 비판하고 있습니다 이는 진보 진영의 시각과 일치합니다,Progressive
1637,대선 당시 윤석열 대통령의 기차 앞좌석에 구두발 올릴때부터 비상식적인 인간으로 생각했다며 비판하고 다시는 이런 인간이 지도자급에 못 오르도록 해야 한다고 주장합니다 또한 내란죄에 사면없다는걸 꼭 이번 기회에 일벌백계로 보여줘야 합니다라며 현 정부를 내란세력으로 규정하고 처벌을 요구하고 있습니다,Progressive
1638,내란에 동조하겠다는 경찰 조사해서 법으로 처벌해라 내란 뿌리 뽑을때까지 지치면 안됩니다라며 내란 세력현 보수 정부 및 관련자들에 대한 강력한 처벌과 청산을 요구하고 있습니다 나치 청산에 비유하며 비판의 강도를 높이고 있습니다,Progressive
1639,계엄을 막아준 이들에게 감사를 표하며 1년이 지난 현재 한명도 처벌하지 못했고 증거인멸은 계속되고있다 그 선봉장에 법원판새 가 있다며 현 사법부와 정부의 무능 또는 공모를 비판하고 있습니다 법원판새는 판사를 비하하는 멸칭입니다,Progressive
1640,저 막는 경찰들 개빡지네 꼭 처벌받자라며 경찰을 비난하고 조희대가 독재자들의 법포장을 하고 있다며 현 사법부 인사를 비판합니다 또한 술처마시는거밖에 없는놈이 권력욕에 눈깔뒤집어져갖고 말도안되는 짓거리를 한거잖아 무조건 사형이다 등 매우 격앙된 언어로 현 정부와 내란세력에 대한 극단적인 처벌을 요구하고 있습니다,Progressive
1641,전광훈 목사와 그가 이끄는 단체들을 이단 사이비 정치 집단으로 규정하며 종교가 정치에 개입하는 현상에 대해 중립인 내가 봐도 끔찍하다고 비판하고 있습니다 이는 보수 개신교와 윤석열 정부의 연대를 비판하는 진보 진영의 시각과 일치합니다,Progressive
1642,내란수괴는 공개 교수형에 처해야 됩니다 전재산 몰수 사형 등 내란 세력현 보수 정부 및 관련자들에 대한 극단적인 처벌을 요구하며 뿌리를 뽑아야 합니다라고 주장하고 있습니다 이는 진보 진영의 강경한 비판적 시각입니다,Progressive
